ClassName,GlobalRef,Global,GlobalBytesUsed,GlobalKB,GlobalMB,GlobalGB,HasGlobalMap,Status,Rows,HasLog,HasCSV,SizeBytes,SizeKB,SizeMB,SizeGB,Note,BaseGlobal
ProtoManMaint_MaintProtocolAuditTrail,,,0.0,,,,False,,,False,True,224.0,0.22,0.0002,0.0,,nan
ProtoManMaint_MaintSchedule,,,0.0,,,,False,,,False,True,200.0,0.2,0.0002,0.0,,nan
ProtoManMaint_MaintTaskDetails,,,0.0,,,,False,,,False,True,259.0,0.25,0.0002,0.0,,nan
ProtoManMaint_MaintTaskGroupDetails,,,0.0,,,,False,,,False,True,139.0,0.14,0.0001,0.0,,nan
ProtoManMaint_ResultConfigData,,,0.0,,,,False,,,False,True,72.0,0.07,0.0001,0.0,,nan
ProtoManMaint_SpotCode,,,0.0,,,,False,,,False,True,55.0,0.05,0.0001,0.0,,nan
ProtoMan_Alerts,,,0.0,,,,False,,,False,True,178.0,0.17,0.0002,0.0,,nan
ProtoMan_DigitalAttachment,,,0.0,,,,False,,,False,True,11.0,0.01,0.0,0.0,,nan
ProtoMan_InstrumentComponents,,,0.0,,,,False,,,False,True,203.0,0.2,0.0002,0.0,,nan
ProtoMan_InstrumentMetaData,,,0.0,,,,False,,,False,True,51.0,0.05,0.0,0.0,,nan
ProtoMan_InstrumentRawResults,,,0.0,,,,False,,,False,True,79.0,0.08,0.0001,0.0,,nan
ProtoMan_PendingSpecimen,,,0.0,,,,False,,,False,True,304.0,0.3,0.0003,0.0,,nan
ProtoMan_ProtocolActivities,,,0.0,,,,False,,,False,True,143.0,0.14,0.0001,0.0,,nan
ProtoMan_ProtocolPerformanceStandards,,,0.0,,,,False,,,False,True,227.0,0.22,0.0002,0.0,,nan
ProtoMan_Protocols,,,0.0,,,,False,,,False,True,330.0,0.32,0.0003,0.0,,nan
ProtoMan_ProtocolTaskGroups,,,0.0,,,,False,,,False,True,144.0,0.14,0.0001,0.0,,nan
ProtoMan_ProtocolTasksResponse,,,0.0,,,,False,,,False,True,286.0,0.28,0.0003,0.0,,nan
ProtoMan_ProtocolTechs,,,0.0,,,,False,,,False,True,174.0,0.17,0.0002,0.0,,nan
ProtoMan_ProtocolTrayMap,,,0.0,,,,False,,,False,True,261.0,0.25,0.0002,0.0,,nan
ProtoMan_ProtocolTrayMapComponents,,,0.0,,,,False,,,False,True,311.0,0.3,0.0003,0.0,,nan
ProtoMan_QualifiedTaskGroupAlerts,,,0.0,,,,False,,,False,True,129.0,0.13,0.0001,0.0,,nan
ProtoMan_ReferenceCtrlsforNonctrlXchecks,,,0.0,,,,False,,,False,True,192.0,0.19,0.0002,0.0,,nan
ProtoMan_ResultsForTMReports,,,0.0,,,,False,,,False,True,182.0,0.18,0.0002,0.0,,nan
ProtoMan_RunNumberSequence,,,0.0,,,,False,,,False,True,43.0,0.04,0.0,0.0,,nan
ProtoMan_SelectedTestDetailsFromWorksheet,,,0.0,,,,False,,,False,True,112.0,0.11,0.0001,0.0,,nan
ProtoMan_SpecimenPatientData,,,0.0,,,,False,,,False,True,262.0,0.26,0.0002,0.0,,nan
ProtoMan_TraymapComponentQCResultIndex,,,0.0,,,,False,,,False,True,92.0,0.09,0.0001,0.0,,nan
ProtoMan_TrayMapComponentResults,,,0.0,,,,False,,,False,True,367.0,0.36,0.0003,0.0,,nan
ProtoMan_TroubleShootingJournal,,,0.0,,,,False,,,False,True,137.0,0.13,0.0001,0.0,,nan
QCInventory_ExpectedResultHistory,,,0.0,,,,False,,,False,True,622.0,0.61,0.0006,1e-06,,nan
QCInventory_Item,,,0.0,,,,False,,,False,True,163462.0,159.63,0.1559,0.000152,,nan
QCInventory_ItemMethodOrder,,,0.0,,,,False,,,False,True,581797.0,568.16,0.5548,0.000542,,nan
QCInventory_LotShipment,,,0.0,,,,False,,,False,True,776404.0,758.21,0.7404,0.000723,,nan
QCInventory_QCDefinition,,,0.0,,,,False,,,False,True,422.0,0.41,0.0004,0.0,,nan
QCInventory_QCMaintenanceReport,,,0.0,,,,False,,,False,True,282.0,0.28,0.0003,0.0,,nan
QCInventory_QCMapping,,,0.0,,,,False,,,False,True,1211167.0,1182.78,1.1551,0.001128,,nan
QCInventory_ShipmentStatusHistory,,,0.0,,,,False,,,False,True,329856.0,322.12,0.3146,0.000307,,nan
SQ_QCHybridBlendedReport,,,0.0,,,,False,,,False,True,284.0,0.28,0.0003,0.0,,nan
SQ_QCHybridReport,,,0.0,,,,False,,,False,True,139.0,0.14,0.0001,0.0,,nan
TOTAL,,,0.0,,,,,,1656775403.0,845,1109,184904609326.0,180570907.43,176338.7715,172.205837,,nan
,,,7316108.0,,,,,,,,,0.0,,,,,ADT
,,,3594784.0,,,,,,,,,0.0,,,,,ADTERR
,,,45677736.0,,,,,,,,,0.0,,,,,AMB
,,,4747576.0,,,,,,,,,0.0,,,,,APA
,,,196.0,,,,,,,,,0.0,,,,,APDCC
,,,12.0,,,,,,,,,0.0,,,,,APLOG
,,,1220.0,,,,,,,,,0.0,,,,,APW
,,,12.0,,,,,,,,,0.0,,,,,ARIDX
,,,1993384.0,,,,,,,,,0.0,,,,,BAD
,,,1124.0,,,,,,,,,0.0,,,,,BADT
,,,20203144.0,,,,,,,,,0.0,,,,,BARC
,,,1057536.0,,,,,,,,,0.0,,,,,BBTMP
,,,8.0,,,,,,,,,0.0,,,,,BDC
,,,1625372.0,,,,,,,,,0.0,,,,,BID
,,,6450148.0,,,,,,,,,0.0,,,,,BMF
,,,239660.0,,,,,,,,,0.0,,,,,BWS
,,,16.0,,,,,,,,,0.0,,,,,CIDX
,,,16.0,,,,,,,,,0.0,,,,,CLMCCC
,,,7900.0,,,,,,,,,0.0,,,,,CLMCFG
,,,1738052.0,,,,,,,,,0.0,,,,,CLMUSG
,,,12.0,,,,,,,,,0.0,,,,,CMTM
,,,302316.0,,,,,,,,,0.0,,,,,CNV
,,,124611956.0,,,,,,,,,0.0,,,,,CPCON
,,,8.0,,,,,,,,,0.0,,,,,CQUE
,,,40.0,,,,,,,,,0.0,,,,,CacheSql
,,,20.0,,,,,,,,,0.0,,,,,DQUE
,,,15885480.0,,,,,,,,,0.0,,,,,EMS
,,,8.0,,,,,,,,,0.0,,,,,ENC
,,,16.0,,,,,,,,,0.0,,,,,EPIG
,,,12.0,,,,,,,,,0.0,,,,,ERRORS
,,,4245124.0,,,,,,,,,0.0,,,,,GSZ
,,,1060.0,,,,,,,,,0.0,,,,,ISC.Src.Jrn
,,,63235488.0,,,,,,,,,0.0,,,,,IX
,,,780.0,,,,,,,,,0.0,,,,,IXKERN
,,,136.0,,,,,,,,,0.0,,,,,LIB
,,,16.0,,,,,,,,,0.0,,,,,LOCK
,,,877504.0,,,,,,,,,0.0,,,,,MFC
,,,220.0,,,,,,,,,0.0,,,,,MFU
,,,38092.0,,,,,,,,,0.0,,,,,MON
,,,8084.0,,,,,,,,,0.0,,,,,MSG
,,,8.0,,,,,,,,,0.0,,,,,NCUM
,,,8.0,,,,,,,,,0.0,,,,,NLAB
,,,80664.0,,,,,,,,,0.0,,,,,NOT
,,,36.0,,,,,,,,,0.0,,,,,NYK
,,,233392.0,,,,,,,,,0.0,,,,,OE
,,,132.0,,,,,,,,,0.0,,,,,ONLERR
,,,8.0,,,,,,,,,0.0,,,,,OUT
,,,424465004.0,,,,,,,,,0.0,,,,,PBT
,,,205340.0,,,,,,,,,0.0,,,,,PGM
,,,137457492.0,,,,,,,,,0.0,,,,,PID
,,,16.0,,,,,,,,,0.0,,,,,PIDX
,,,27268.0,,,,,,,,,0.0,,,,,PRS
,,,5.0,,,,,,,,,0.0,,,,,1
,,,8.0,,,,,,,,,0.0,,,,,QCF
,,,8.0,,,,,,,,,0.0,,,,,QCFX
,,,5224.0,,,,,,,,,0.0,,,,,RAJ
,,,34092172.0,,,,,,,,,0.0,,,,,REG
,,,28.0,,,,,,,,,0.0,,,,,REQX
,,,24.0,,,,,,,,,0.0,,,,,RES
,,,56.0,,,,,,,,,0.0,,,,,RLTN
,,,48.0,,,,,,,,,0.0,,,,,ROUTE
,,,116190444.0,,,,,,,,,0.0,,,,,ROUTINE
,,,8.0,,,,,,,,,0.0,,,,,RPF
,,,3428.0,,,,,,,,,0.0,,,,,RULE
,,,524.0,,,,,,,,,0.0,,,,,RULEX
,,,9679620.0,,,,,,,,,0.0,,,,,SAV
,,,3012.0,,,,,,,,,0.0,,,,,SAVBLT
,,,1070768.0,,,,,,,,,0.0,,,,,SAVLBI
,,,592.0,,,,,,,,,0.0,,,,,SAVONL
,,,12311876.0,,,,,,,,,0.0,,,,,SDG
,,,1023640.0,,,,,,,,,0.0,,,,,SEC
,,,1128.0,,,,,,,,,0.0,,,,,SLBI
,,,4444137672.0,,,,,,,,,0.0,,,,,SMR
,,,8.0,,,,,,,,,0.0,,,,,SO
,,,2323300.0,,,,,,,,,0.0,,,,,SPELL
,,,75404424.0,,,,,,,,,0.0,,,,,SPOOL
,,,94784340.0,,,,,,,,,0.0,,,,,SQSCN
,,,3137348.0,,,,,,,,,0.0,,,,,SQTMP
,,,46408600.0,,,,,,,,,0.0,,,,,STA
,,,1302260.0,,,,,,,,,0.0,,,,,STS
,,,58058924.0,,,,,,,,,0.0,,,,,TAT
,,,144.0,,,,,,,,,0.0,,,,,TCP
,,,75708.0,,,,,,,,,0.0,,,,,TER
,,,35664.0,,,,,,,,,0.0,,,,,TM
,,,8.0,,,,,,,,,0.0,,,,,TMP
,,,217316068.0,,,,,,,,,0.0,,,,,TPO
,,,8.0,,,,,,,,,0.0,,,,,TR
,,,12246212.0,,,,,,,,,0.0,,,,,TX
,,,5712.0,,,,,,,,,0.0,,,,,UTILITY
,,,8477704.0,,,,,,,,,0.0,,,,,VIS
,,,753716.0,,,,,,,,,0.0,,,,,VOL
,,,176.0,,,,,,,,,0.0,,,,,WEBAPP
,,,12.0,,,,,,,,,0.0,,,,,WEBAUTH
,,,525748.0,,,,,,,,,0.0,,,,,WSL
,,,52.0,,,,,,,,,0.0,,,,,XMTK
,,,1160.0,,,,,,,,,0.0,,,,,XRHL
,,,28.0,,,,,,,,,0.0,,,,,ZBEA
,,,160.0,,,,,,,,,0.0,,,,,ZCNV
,,,840260.0,,,,,,,,,0.0,,,,,ZFS
,,,252.0,,,,,,,,,0.0,,,,,ZG
,,,56.0,,,,,,,,,0.0,,,,,ZHALT
,,,37373392.0,,,,,,,,,0.0,,,,,ZINS
,,,1391720979.0,,,,,,,,,0.0,,,,,ZJE
,,,2304.0,,,,,,,,,0.0,,,,,ZU
,,,9404.0,,,,,,,,,0.0,,,,,mcompd
,,,8.0,,,,,,,,,0.0,,,,,mcq
,,,60.0,,,,,,,,,0.0,,,,,mdata
,,,12.0,,,,,,,,,0.0,,,,,mformc
,,,12.0,,,,,,,,,0.0,,,,,mlock
,,,199716.0,,,,,,,,,0.0,,,,,mterm
,,,0.0,,,,,,,,,0.0,,,,,oddBIND
,,,36770920.0,,,,,,,,,0.0,,,,,oddCOM
,,,5801169.0,,,,,,,,,0.0,,,,,oddDEF
,,,958552.0,,,,,,,,,0.0,,,,,oddDEP
,,,367152.0,,,,,,,,,0.0,,,,,oddEXT
,,,12071742.0,,,,,,,,,0.0,,,,,oddEXTR
,,,9251236.0,,,,,,,,,0.0,,,,,oddMAP
,,,163927.0,,,,,,,,,0.0,,,,,oddMETA
,,,620.0,,,,,,,,,0.0,,,,,oddPKG
,,,3891632.0,,,,,,,,,0.0,,,,,oddPROC
,,,1056.0,,,,,,,,,0.0,,,,,oddPROJECT
,,,8367296.0,,,,,,,,,0.0,,,,,oddSQL
,,,3297540.0,,,,,,,,,0.0,,,,,oddTSQL
,,,172.0,,,,,,,,,0.0,,,,,oddXML
,,,11485412.0,,,,,,,,,0.0,,,,,rBACKUP
,,,4720.0,,,,,,,,,0.0,,,,,rINC
,,,4812.0,,,,,,,,,0.0,,,,,rINCSAVE
,,,1365532.0,,,,,,,,,0.0,,,,,rINDEX
,,,222624.0,,,,,,,,,0.0,,,,,rINDEXCLASS
,,,53500.0,,,,,,,,,0.0,,,,,rINDEXEXT
,,,6301110.0,,,,,,,,,0.0,,,,,rINDEXSQL
,,,5910040.0,,,,,,,,,0.0,,,,,rMAC
,,,3228900.0,,,,,,,,,0.0,,,,,rMACSAVE
,,,15328400.0,,,,,,,,,0.0,,,,,rMAP
,,,96536207.0,,,,,,,,,0.0,,,,,rOBJ
,,,800.0,,,,,,,,,0.0,,,,,xggLookInto
,,,36322677543.0,,,,,,,,,369809218652.0,,,,,TOTAL
